"ObjectClass","Name","whenCreated","whenChanged","DistinguishedName"
"attributeSchema","Print-Keep-Printed-Jobs","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Print-Keep-Printed-Jobs,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-OnDemandExclusionDirectoryFilter","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=ms-DFSR-OnDemandExclusionDirectoryFilter,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Ipsec-Owners-Reference","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Ipsec-Owners-Reference,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Ipsec-Policy","1/15/2016 11:23:16 AM","1/15/2016 11:23:16 AM","CN=Ipsec-Policy,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","dhcp-Ranges","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=dhcp-Ranges,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Service-Class-Name","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Service-Class-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Service-Connection-Point","1/15/2016 11:23:20 AM","1/15/2016 11:23:20 AM","CN=Service-Connection-Point,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Ipsec-Policy-Reference","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Ipsec-Policy-Reference,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-OnDemandExclusionFileFilter","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=ms-DFSR-OnDemandExclusionFileFilter,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Service-DNS-Name","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Service-DNS-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","IpService","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=IpService,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Service-DNS-Name-Type","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Service-DNS-Name-Type,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Service-Instance","1/15/2016 11:23:20 AM","1/15/2016 11:23:20 AM","CN=Service-Instance,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-Options","1/15/2016 11:22:52 AM","1/15/2016 11:22:52 AM","CN=ms-DFSR-Options,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-User-Allowed-To-Authenticate-From","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-User-Allowed-To-Authenticate-From,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Service-Instance-Version","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Service-Instance-Version,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-User-Allowed-To-Authenticate-To","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-User-Allowed-To-Authenticate-To,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Print-Language","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Print-Language,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-User-AuthN-Policy","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-User-AuthN-Policy,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Print-MAC-Address","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Print-MAC-Address,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","dhcp-Reservations","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=dhcp-Reservations,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Service-Principal-Name","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Service-Principal-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-User-AuthN-Policy-BL","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-User-AuthN-Policy-BL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","dhcp-Servers","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=dhcp-Servers,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Setup-Command","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Setup-Command,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-User-Password-Expiry-Time-Computed","1/15/2016 11:22:50 AM","1/15/2016 11:22:50 AM","CN=ms-DS-User-Password-Expiry-Time-Computed,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","dhcp-Sites","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=dhcp-Sites,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ShadowAccount","1/15/2016 11:23:20 AM","1/15/2016 11:23:20 AM","CN=ShadowAccount,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-User-TGT-Lifetime","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-User-TGT-Lifetime,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Filter-Containers","1/15/2016 11:22:46 AM","1/15/2016 11:22:46 AM","CN=ms-DS-Filter-Containers,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ShadowExpire","1/15/2016 11:23:08 AM","1/15/2016 11:23:08 AM","CN=ShadowExpire,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-USN-Last-Sync-Success","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-DS-USN-Last-Sync-Success,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Generation-Id","1/15/2016 11:23:12 AM","1/15/2016 11:23:12 AM","CN=ms-DS-Generation-Id,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ShadowFlag","1/15/2016 11:23:08 AM","1/15/2016 11:23:08 AM","CN=ShadowFlag,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DS-Value-Type","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=ms-DS-Value-Type,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-GeoCoordinates-Altitude","1/15/2016 11:23:12 AM","1/15/2016 11:23:12 AM","CN=ms-DS-GeoCoordinates-Altitude,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ShadowInactive","1/15/2016 11:23:08 AM","1/15/2016 11:23:08 AM","CN=ShadowInactive,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Value-Type-Reference","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-DS-Value-Type-Reference,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-GeoCoordinates-Latitude","1/15/2016 11:23:12 AM","1/15/2016 11:23:12 AM","CN=ms-DS-GeoCoordinates-Latitude,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ShadowLastChange","1/15/2016 11:23:08 AM","1/15/2016 11:23:08 AM","CN=ShadowLastChange,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Value-Type-Reference-BL","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-DS-Value-Type-Reference-BL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-GeoCoordinates-Longitude","1/15/2016 11:23:12 AM","1/15/2016 11:23:12 AM","CN=ms-DS-GeoCoordinates-Longitude,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ShadowMax","1/15/2016 11:23:08 AM","1/15/2016 11:23:08 AM","CN=ShadowMax,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-Exch-Assistant-Name","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-Exch-Assistant-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DS-Group-Managed-Service-Account","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=ms-DS-Group-Managed-Service-Account,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ShadowMin","1/15/2016 11:23:08 AM","1/15/2016 11:23:08 AM","CN=ShadowMin,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-Exch-Configuration-Container","1/15/2016 11:23:17 AM","1/15/2016 11:23:17 AM","CN=ms-Exch-Configuration-Container,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-GroupMSAMembership","1/15/2016 11:23:12 AM","1/15/2016 11:23:12 AM","CN=ms-DS-GroupMSAMembership,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ShadowWarning","1/15/2016 11:23:08 AM","1/15/2016 11:23:08 AM","CN=ShadowWarning,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-Exch-House-Identifier","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-Exch-House-Identifier,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-HAB-Seniority-Index","1/15/2016 11:22:49 AM","1/15/2016 11:22:49 AM","CN=ms-DS-HAB-Seniority-Index,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Shell-Context-Menu","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Shell-Context-Menu,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-Exch-LabeledURI","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-Exch-LabeledURI,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ANR","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=ANR,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Shell-Property-Pages","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Shell-Property-Pages,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","App-Schema-Version","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=App-Schema-Version,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Short-Server-Name","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Short-Server-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Application-Entity","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Application-Entity,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Show-In-Address-Book","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Show-In-Address-Book,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-Exch-Owner-BL","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-Exch-Owner-BL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Application-Name","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=Application-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Show-In-Advanced-View-Only","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Show-In-Advanced-View-Only,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-FRS-Hub-Member","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-FRS-Hub-Member,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","IpServicePort","1/15/2016 11:23:08 AM","1/15/2016 11:23:08 AM","CN=IpServicePort,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","SID-History","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=SID-History,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-FRS-Topology-Pref","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-FRS-Topology-Pref,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","IpServiceProtocol","1/15/2016 11:23:08 AM","1/15/2016 11:23:08 AM","CN=IpServiceProtocol,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Signature-Algorithms","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Signature-Algorithms,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-FVE-KeyPackage","1/15/2016 11:22:52 AM","1/15/2016 11:22:52 AM","CN=ms-FVE-KeyPackage,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Is-Critical-System-Object","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Is-Critical-System-Object,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","simpleSecurityObject","1/15/2016 11:23:20 AM","1/15/2016 11:23:20 AM","CN=simpleSecurityObject,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-FVE-RecoveryGuid","1/15/2016 11:22:52 AM","1/15/2016 11:22:52 AM","CN=ms-FVE-RecoveryGuid,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Is-Defunct","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Is-Defunct,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Site","1/15/2016 11:23:20 AM","1/15/2016 11:23:20 AM","CN=Site,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-FVE-RecoveryInformation","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=ms-FVE-RecoveryInformation,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Is-Deleted","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Is-Deleted,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Print-Max-Copies","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Print-Max-Copies,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Is-Ephemeral","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Is-Ephemeral,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Print-Max-Resolution-Supported","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Print-Max-Resolution-Supported,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Is-Member-Of-DL","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Is-Member-Of-DL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Site-GUID","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Site-GUID,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","dhcp-State","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=dhcp-State,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Is-Member-Of-Partial-Attribute-Set","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Is-Member-Of-Partial-Attribute-Set,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Site-Link","1/15/2016 11:23:20 AM","1/15/2016 11:23:20 AM","CN=Site-Link,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","dhcp-Subnets","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=dhcp-Subnets,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","dhcp-Type","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=dhcp-Type,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-Options2","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=ms-DFSR-Options2,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MS-SQL-PublicationURL","1/15/2016 11:22:54 AM","1/15/2016 11:22:54 AM","CN=MS-SQL-PublicationURL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","dhcp-Unique-Key","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=dhcp-Unique-Key,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Is-Privilege-Holder","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Is-Privilege-Holder,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MS-SQL-Publisher","1/15/2016 11:22:54 AM","1/15/2016 11:22:54 AM","CN=MS-SQL-Publisher,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-FVE-RecoveryPassword","1/15/2016 11:22:52 AM","1/15/2016 11:22:52 AM","CN=ms-FVE-RecoveryPassword,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Is-Recycled","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Is-Recycled,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-FVE-VolumeGuid","1/15/2016 11:22:52 AM","1/15/2016 11:22:52 AM","CN=ms-FVE-VolumeGuid,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Is-Single-Valued","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Is-Single-Valued,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Print-Max-X-Extent","1/15/2016 11:23:00 AM","1/15/2016 11:23:00 AM","CN=Print-Max-X-Extent,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","jpegPhoto","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=jpegPhoto,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MS-SQL-RegisteredOwner","1/15/2016 11:22:54 AM","1/15/2016 11:22:54 AM","CN=MS-SQL-RegisteredOwner,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Keywords","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Keywords,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Has-Domain-NCs","1/15/2016 11:22:46 AM","1/15/2016 11:22:46 AM","CN=ms-DS-Has-Domain-NCs,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MS-SQL-ServiceAccount","1/15/2016 11:22:54 AM","1/15/2016 11:22:54 AM","CN=MS-SQL-ServiceAccount,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Knowledge-Information","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Knowledge-Information,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Has-Full-Replica-NCs","1/15/2016 11:22:50 AM","1/15/2016 11:22:50 AM","CN=ms-DS-Has-Full-Replica-NCs,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MS-SQL-Size","1/15/2016 11:22:54 AM","1/15/2016 11:22:54 AM","CN=MS-SQL-Size,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","labeledURI","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=labeledURI,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Has-Instantiated-NCs","1/15/2016 11:22:46 AM","1/15/2016 11:22:46 AM","CN=ms-DS-Has-Instantiated-NCs,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MS-SQL-SortOrder","1/15/2016 11:22:54 AM","1/15/2016 11:22:54 AM","CN=MS-SQL-SortOrder,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Last-Backup-Restoration-Time","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Last-Backup-Restoration-Time,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Has-Master-NCs","1/15/2016 11:22:46 AM","1/15/2016 11:22:46 AM","CN=ms-DS-Has-Master-NCs,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Application-Process","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Application-Process,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Last-Content-Indexed","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Last-Content-Indexed,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Host-Service-Account","1/15/2016 11:22:47 AM","1/15/2016 11:22:47 AM","CN=ms-DS-Host-Service-Account,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Application-Settings","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Application-Settings,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Last-Known-Parent","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Last-Known-Parent,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Host-Service-Account-BL","1/15/2016 11:22:47 AM","1/15/2016 11:22:47 AM","CN=ms-DS-Host-Service-Account-BL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Application-Site-Settings","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Application-Site-Settings,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Last-Logoff","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Last-Logoff,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Ingress-Claims-Transformation-Policy","1/15/2016 11:23:13 AM","1/15/2016 11:23:13 AM","CN=ms-DS-Ingress-Claims-Transformation-Policy,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Application-Version","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Application-Version,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Last-Logon","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Last-Logon,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Integer","1/15/2016 11:22:47 AM","1/15/2016 11:22:47 AM","CN=ms-DS-Integer,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Applies-To","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=Applies-To,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Last-Logon-Timestamp","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Last-Logon-Timestamp,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-IntId","1/15/2016 11:22:47 AM","1/15/2016 11:22:47 AM","CN=ms-DS-IntId,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Last-Set-Time","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Last-Set-Time,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Asset-Number","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=Asset-Number,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Is-Compliant","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-Is-Compliant,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Last-Update-Sequence","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Last-Update-Sequence,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Assistant","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=Assistant,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Is-Domain-For","1/15/2016 11:22:50 AM","1/15/2016 11:22:50 AM","CN=ms-DS-Is-Domain-For,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","LDAP-Admin-Limits","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=LDAP-Admin-Limits,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Assoc-NT-Account","1/15/2016 11:22:38 AM","1/15/2016 11:22:38 AM","CN=Assoc-NT-Account,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Is-Enabled","1/15/2016 11:23:13 AM","1/15/2016 11:23:13 AM","CN=ms-DS-Is-Enabled,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Site-Link-Bridge","1/15/2016 11:23:20 AM","1/15/2016 11:23:20 AM","CN=Site-Link-Bridge,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","associatedDomain","1/15/2016 11:22:39 AM","1/15/2016 11:22:39 AM","CN=associatedDomain,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Is-Full-Replica-For","1/15/2016 11:22:50 AM","1/15/2016 11:22:50 AM","CN=ms-DS-Is-Full-Replica-For,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Site-Link-List","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Site-Link-List,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","associatedName","1/15/2016 11:22:39 AM","1/15/2016 11:22:39 AM","CN=associatedName,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","dhcp-Update-Time","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=dhcp-Update-Time,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Site-List","1/15/2016 11:23:04 AM","1/15/2016 11:23:04 AM","CN=Site-List,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Attribute-Display-Names","1/15/2016 11:22:39 AM","1/15/2016 11:22:39 AM","CN=Attribute-Display-Names,CN=Schema,CN=Configuration,DC=LAB,DC=local"
